MODEL NAME,LOG TIME,SERIAL NUMBER,LOCATION,STATUS,BATTERY,TIME ZONE,CO(ppm),Custom1(ppm),H2S(ppm),LEL(%LEL),O2(%)
AreaRAE Plus,2025-12-12 13:01:33,W01B00002478,Lng:145.005264 Lat:-37.829567,,33,UTC+11:00,0,0.35,0,0,20.9
AreaRAE Plus,2025-12-12 13:01:25,W01B00002478,Lng:145.005264 Lat:-37.829567,,33,UTC+11:00,0,0.341,0,0,20.9
AreaRAE Plus,2025-12-12 13:01:18,W01B00002478,Lng:145.005264 Lat:-37.829567,,33,UTC+11:00,0,0.348,0,0,20.9
AreaRAE Plus,2025-12-12 13:00:46,W01B00002478,Lng:145.005264 Lat:-37.829567,,33,UTC+11:00,0,0.346,0,0,20.9
AreaRAE Plus,2025-12-12 13:00:39,W01B00002478,Lng:145.005264 Lat:-37.829567,,33,UTC+11:00,0,0.346,0,0,20.9
AreaRAE Plus,2025-12-12 13:00:32,W01B00002478,Lng:145.005264 Lat:-37.829567,,33,UTC+11:00,0,0.344,0,0,20.9
AreaRAE Plus,2025-12-12 13:00:21,W01B00002478,Lng:145.005264 Lat:-37.829563,,33,UTC+11:00,0,0.341,0,0,20.9
AreaRAE Plus,2025-12-12 13:00:15,W01B00002478,Lng:145.005264 Lat:-37.829567,,33,UTC+11:00,0,0.344,0,0,20.9
AreaRAE Plus,2025-12-12 13:00:13,W01B00002478,Lng:145.005264 Lat:-37.829567,,33,UTC+11:00,0,0.344,0,0,20.9
AreaRAE Plus,2025-12-12 12:59:24,W01B00002478,Lng:145.005264 Lat:-37.829555,,34,UTC+11:00,0,0.327,0,0,20.9
AreaRAE Plus,2025-12-12 12:58:23,W01B00002478,Lng:145.005264 Lat:-37.829555,,34,UTC+11:00,0,0.327,0,0,20.9
AreaRAE Plus,2025-12-12 12:58:15,W01B00002478,Lng:145.005264 Lat:-37.829555,,34,UTC+11:00,0,0.323,0,0,20.9
AreaRAE Plus,2025-12-12 12:58:05,W01B00002478,Lng:145.005264 Lat:-37.829555,,34,UTC+11:00,0,0.326,0,0,20.9
AreaRAE Plus,2025-12-12 12:57:57,W01B00002478,Lng:145.005264 Lat:-37.829555,,34,UTC+11:00,0,0.32,0,0,20.9
AreaRAE Plus,2025-12-12 12:57:34,W01B00002478,Lng:145.005264 Lat:-37.829555,,34,UTC+11:00,0,0.326,0,0,20.9
AreaRAE Plus,2025-12-12 12:57:24,W01B00002478,Lng:145.005264 Lat:-37.82955,,34,UTC+11:00,0,0.327,0,0,20.9
AreaRAE Plus,2025-12-12 12:57:06,W01B00002478,Lng:145.005264 Lat:-37.82955,,34,UTC+11:00,0,0.32,0,0,20.9
AreaRAE Plus,2025-12-12 12:56:56,W01B00002478,Lng:145.005264 Lat:-37.82955,,34,UTC+11:00,0,0.321,0,0,20.9
AreaRAE Plus,2025-12-12 12:56:36,W01B00002478,Lng:145.005264 Lat:-37.82955,,34,UTC+11:00,0,0.321,0,0,20.9
AreaRAE Plus,2025-12-12 12:56:28,W01B00002478,Lng:145.005264 Lat:-37.82955,,34,UTC+11:00,0,0.323,0,0,20.9
AreaRAE Plus,2025-12-12 12:56:17,W01B00002478,Lng:145.005264 Lat:-37.82955,,34,UTC+11:00,0,0.321,0,0,20.9
AreaRAE Plus,2025-12-12 12:55:58,W01B00002478,Lng:145.005264 Lat:-37.829548,,34,UTC+11:00,0,0.318,0,0,20.9
AreaRAE Plus,2025-12-12 12:55:25,W01B00002478,Lng:145.005264 Lat:-37.829544,,35,UTC+11:00,0,0.319,0,0,20.9
AreaRAE Plus,2025-12-12 12:55:19,W01B00002478,Lng:145.005264 Lat:-37.829544,,35,UTC+11:00,0,0.321,0,0,20.9
AreaRAE Plus,2025-12-12 12:54:56,W01B00002478,Lng:145.005264 Lat:-37.829544,,35,UTC+11:00,0,0.315,0,0,20.9
AreaRAE Plus,2025-12-12 12:54:25,W01B00002478,Lng:145.005264 Lat:-37.829544,,35,UTC+11:00,0,0.312,0,0,20.9
AreaRAE Plus,2025-12-12 12:54:06,W01B00002478,Lng:145.005264 Lat:-37.829544,,35,UTC+11:00,0,0.313,0,0,20.9
AreaRAE Plus,2025-12-12 12:54:00,W01B00002478,Lng:145.005264 Lat:-37.829544,,35,UTC+11:00,0,0.31,0,0,20.9
AreaRAE Plus,2025-12-12 12:53:50,W01B00002478,Lng:145.005264 Lat:-37.829544,,35,UTC+11:00,0,0.308,0,0,20.9
AreaRAE Plus,2025-12-12 12:53:28,W01B00002478,Lng:145.005249 Lat:-37.829544,,35,UTC+11:00,0,0.313,0,0,20.9
AreaRAE Plus,2025-12-12 12:53:23,W01B00002478,Lng:145.005249 Lat:-37.82954,,35,UTC+11:00,0,0.309,0,0,20.9
AreaRAE Plus,2025-12-12 12:53:17,W01B00002478,Lng:145.005249 Lat:-37.82954,,35,UTC+11:00,0,0.309,0,0,20.9
AreaRAE Plus,2025-12-12 12:53:07,W01B00002478,Lng:145.005249 Lat:-37.82954,,35,UTC+11:00,0,0.311,0,0,20.9
AreaRAE Plus,2025-12-12 12:52:35,W01B00002478,Lng:145.005249 Lat:-37.829536,,36,UTC+11:00,0,0.305,0,0,20.9
AreaRAE Plus,2025-12-12 12:52:27,W01B00002478,Lng:145.005249 Lat:-37.829536,,36,UTC+11:00,0,0.303,0,0,20.9
AreaRAE Plus,2025-12-12 12:52:17,W01B00002478,Lng:145.005249 Lat:-37.829536,,36,UTC+11:00,0,0.306,0,0,20.9
AreaRAE Plus,2025-12-12 12:51:45,W01B00002478,Lng:145.005249 Lat:-37.829533,,36,UTC+11:00,0,0.31,0,0,20.9
AreaRAE Plus,2025-12-12 12:51:38,W01B00002478,Lng:145.005249 Lat:-37.829533,,36,UTC+11:00,0,0.303,0,0,20.9
AreaRAE Plus,2025-12-12 12:51:31,W01B00002478,Lng:145.005249 Lat:-37.829533,,36,UTC+11:00,0,0.305,0,0,20.9
AreaRAE Plus,2025-12-12 12:51:22,W01B00002478,Lng:145.005249 Lat:-37.829533,,36,UTC+11:00,0,0.308,0,0,20.9
AreaRAE Plus,2025-12-12 12:51:15,W01B00002478,Lng:145.005249 Lat:-37.829533,,36,UTC+11:00,0,0.303,0,0,20.9
AreaRAE Plus,2025-12-12 12:50:55,W01B00002478,Lng:145.005249 Lat:-37.82953,,36,UTC+11:00,0,0.307,0,0,20.9
AreaRAE Plus,2025-12-12 12:50:35,W01B00002478,Lng:145.005249 Lat:-37.82953,,36,UTC+11:00,0,0.306,0,0,20.9
AreaRAE Plus,2025-12-12 12:50:28,W01B00002478,Lng:145.005249 Lat:-37.82953,,36,UTC+11:00,0,0.303,0,0,20.9
AreaRAE Plus,2025-12-12 12:50:20,W01B00002478,Lng:145.005249 Lat:-37.82953,,36,UTC+11:00,0,0.302,0,0,20.9
AreaRAE Plus,2025-12-12 12:49:22,W01B00002478,Lng:145.005249 Lat:-37.829525,,36,UTC+11:00,0,0.296,0,0,20.9
AreaRAE Plus,2025-12-12 12:49:17,W01B00002478,Lng:145.005249 Lat:-37.829525,,36,UTC+11:00,0,0.294,0,0,20.9
AreaRAE Plus,2025-12-12 12:48:57,W01B00002478,Lng:145.005249 Lat:-37.82952,,36,UTC+11:00,0,0.294,0,0,20.9
AreaRAE Plus,2025-12-12 12:48:24,W01B00002478,Lng:145.005249 Lat:-37.829513,,37,UTC+11:00,0,0.284,0,0,20.9
AreaRAE Plus,2025-12-12 12:48:18,W01B00002478,Lng:145.005249 Lat:-37.829517,,37,UTC+11:00,0,0.279,0,0,20.9
AreaRAE Plus,2025-12-12 12:47:59,W01B00002478,Lng:145.005234 Lat:-37.829513,,37,UTC+11:00,0,0.271,0,0,20.9
AreaRAE Plus,2025-12-12 12:47:27,W01B00002478,Lng:145.005234 Lat:-37.82951,,37,UTC+11:00,0,0.274,0,0,20.9
AreaRAE Plus,2025-12-12 12:47:19,W01B00002478,Lng:145.005234 Lat:-37.82951,,37,UTC+11:00,0,0.268,0,0,20.9
AreaRAE Plus,2025-12-12 12:47:08,W01B00002478,Lng:145.005234 Lat:-37.82951,,37,UTC+11:00,0,0.274,0,0,20.9
AreaRAE Plus,2025-12-12 12:47:01,W01B00002478,Lng:145.005234 Lat:-37.82951,,37,UTC+11:00,0,0.269,0,0,20.9
AreaRAE Plus,2025-12-12 12:46:56,W01B00002478,Lng:145.005234 Lat:-37.82951,,37,UTC+11:00,0,0.28,0,0,20.9
AreaRAE Plus,2025-12-12 12:46:36,W01B00002478,Lng:145.005234 Lat:-37.829506,,37,UTC+11:00,0,0.281,0,0,20.9
AreaRAE Plus,2025-12-12 12:46:23,W01B00002478,Lng:145.005234 Lat:-37.829506,,38,UTC+11:00,0,0.276,0,0,20.9
AreaRAE Plus,2025-12-12 12:46:16,W01B00002478,Lng:145.005234 Lat:-37.82951,,37,UTC+11:00,0,0.264,0,0,20.9
AreaRAE Plus,2025-12-12 12:45:58,W01B00002478,Lng:145.005234 Lat:-37.82951,,37,UTC+11:00,0,0.273,0,0,20.9
AreaRAE Plus,2025-12-12 12:45:51,W01B00002478,Lng:145.005234 Lat:-37.829506,,37,UTC+11:00,0,0.28,0,0,20.9
AreaRAE Plus,2025-12-12 12:45:45,W01B00002478,Lng:145.005234 Lat:-37.829502,,38,UTC+11:00,0,0.262,0,0,20.9
AreaRAE Plus,2025-12-12 12:45:38,W01B00002478,Lng:145.005234 Lat:-37.829502,,38,UTC+11:00,0,0.262,0,0,20.9
AreaRAE Plus,2025-12-12 12:45:28,W01B00002478,Lng:145.005234 Lat:-37.829506,,37,UTC+11:00,0,0.27,0,0,20.9
AreaRAE Plus,2025-12-12 12:45:20,W01B00002478,Lng:145.005234 Lat:-37.829506,,38,UTC+11:00,0,0.263,0,0,20.9
AreaRAE Plus,2025-12-12 12:45:15,W01B00002478,Lng:145.005234 Lat:-37.829502,,38,UTC+11:00,0,0.258,0,0,20.9
AreaRAE Plus,2025-12-12 12:45:07,W01B00002478,Lng:145.005234 Lat:-37.829502,,38,UTC+11:00,0,0.265,0,0,20.9
AreaRAE Plus,2025-12-12 12:44:59,W01B00002478,Lng:145.005234 Lat:-37.829502,,38,UTC+11:00,0,0.262,0,0,20.9
AreaRAE Plus,2025-12-12 12:44:54,W01B00002478,Lng:145.005234 Lat:-37.829502,,38,UTC+11:00,0,0.269,0,0,20.9
AreaRAE Plus,2025-12-12 12:44:48,W01B00002478,Lng:145.005219 Lat:-37.8295,,38,UTC+11:00,0,0.266,0,0,20.9
AreaRAE Plus,2025-12-12 12:44:04,W01B00002478,Lng:0.000437 Lat:0,,1,UTC+11:00,,,,,
AreaRAE Plus,2025-12-12 12:43:17,W01B00002478,Lng:145.005219 Lat:-37.82949,,38,UTC+11:00,0,0.256,0,0,20.9
AreaRAE Plus,2025-12-12 12:43:06,W01B00002478,Lng:145.005219 Lat:-37.82949,,38,UTC+11:00,0,0.259,0,0,20.9
AreaRAE Plus,2025-12-12 12:42:58,W01B00002478,Lng:145.005219 Lat:-37.82949,,38,UTC+11:00,0,0.251,0,0,20.9
AreaRAE Plus,2025-12-12 12:42:51,W01B00002478,Lng:145.005219 Lat:-37.82949,,38,UTC+11:00,0,0.256,0,0,20.9
AreaRAE Plus,2025-12-12 12:42:42,W01B00002478,Lng:145.005219 Lat:-37.82949,,38,UTC+11:00,0,0.248,0,0,20.9
AreaRAE Plus,2025-12-12 12:42:32,W01B00002478,Lng:145.005219 Lat:-37.82949,,38,UTC+11:00,0,0.25,0,0,20.9
AreaRAE Plus,2025-12-12 12:42:24,W01B00002478,Lng:145.005219 Lat:-37.82949,,38,UTC+11:00,0,0.252,0,0,20.9
AreaRAE Plus,2025-12-12 12:42:16,W01B00002478,Lng:145.005219 Lat:-37.82949,,38,UTC+11:00,0,0.246,0,0,20.9
AreaRAE Plus,2025-12-12 12:41:30,W01B00002478,Lng:145.005219 Lat:-37.829487,,39,UTC+11:00,0,0.25,0,0,20.9
AreaRAE Plus,2025-12-12 12:41:23,W01B00002478,Lng:145.005219 Lat:-37.829487,,39,UTC+11:00,0,0.25,0,0,20.9
AreaRAE Plus,2025-12-12 12:41:17,W01B00002478,Lng:145.005219 Lat:-37.829487,,39,UTC+11:00,0,0.248,0,0,20.9
AreaRAE Plus,2025-12-12 12:41:04,W01B00002478,Lng:145.005219 Lat:-37.829487,,39,UTC+11:00,0,0.244,0,0,20.9
AreaRAE Plus,2025-12-12 12:40:53,W01B00002478,Lng:145.005219 Lat:-37.829487,,39,UTC+11:00,0,0.25,0,0,20.9
AreaRAE Plus,2025-12-12 12:40:21,W01B00002478,Lng:145.005219 Lat:-37.829483,,39,UTC+11:00,0,0.244,0,0,20.9
AreaRAE Plus,2025-12-12 12:40:03,W01B00002478,Lng:145.005219 Lat:-37.829483,,39,UTC+11:00,0,0.244,0,0,20.9
AreaRAE Plus,2025-12-12 12:39:40,W01B00002478,Lng:145.005219 Lat:-37.829483,,39,UTC+11:00,0,0.244,0,0,20.9
AreaRAE Plus,2025-12-12 12:39:17,W01B00002478,Lng:145.005219 Lat:-37.82948,,39,UTC+11:00,0,0.24,0,0,20.9
AreaRAE Plus,2025-12-12 12:38:45,W01B00002478,Lng:145.0052 Lat:-37.82948,,39,UTC+11:00,0,0.238,0,0,20.9
AreaRAE Plus,2025-12-12 12:37:57,W01B00002478,Lng:145.0052 Lat:-37.82948,,39,UTC+11:00,0,0.232,0,0,20.9
AreaRAE Plus,2025-12-12 12:37:51,W01B00002478,Lng:145.0052 Lat:-37.82948,,40,UTC+11:00,0,0.232,0,0,20.9
AreaRAE Plus,2025-12-12 12:37:45,W01B00002478,Lng:145.0052 Lat:-37.82948,,40,UTC+11:00,0,0.227,0,0,20.9
AreaRAE Plus,2025-12-12 12:37:37,W01B00002478,Lng:145.0052 Lat:-37.82948,,39,UTC+11:00,0,0.229,0,0,20.9
AreaRAE Plus,2025-12-12 12:37:31,W01B00002478,Lng:145.0052 Lat:-37.82948,,40,UTC+11:00,0,0.234,0,0,20.9
AreaRAE Plus,2025-12-12 12:37:09,W01B00002478,Lng:145.0052 Lat:-37.829475,,40,UTC+11:00,0,0.229,0,0,20.9
AreaRAE Plus,2025-12-12 12:36:50,W01B00002478,Lng:145.0052 Lat:-37.82948,,40,UTC+11:00,0,0.231,0,0,20.9
AreaRAE Plus,2025-12-12 12:36:42,W01B00002478,Lng:145.0052 Lat:-37.829475,,40,UTC+11:00,0,0.227,0,0,20.9
AreaRAE Plus,2025-12-12 12:36:37,W01B00002478,Lng:145.0052 Lat:-37.829475,,40,UTC+11:00,0,0.23,0,0,20.9
AreaRAE Plus,2025-12-12 12:36:28,W01B00002478,Lng:145.0052 Lat:-37.829475,,40,UTC+11:00,0,0.225,0,0,20.9
AreaRAE Plus,2025-12-12 12:36:20,W01B00002478,Lng:145.0052 Lat:-37.829475,,40,UTC+11:00,0,0.224,0,0,20.9
AreaRAE Plus,2025-12-12 12:36:12,W01B00002478,Lng:145.0052 Lat:-37.829475,,40,UTC+11:00,0,0.225,0,0,20.9
AreaRAE Plus,2025-12-12 12:35:39,W01B00002478,Lng:145.0052 Lat:-37.829475,,40,UTC+11:00,0,0.226,0,0,20.9
AreaRAE Plus,2025-12-12 12:35:28,W01B00002478,Lng:145.0052 Lat:-37.829475,,40,UTC+11:00,0,0.225,0,0,20.9
AreaRAE Plus,2025-12-12 12:35:20,W01B00002478,Lng:145.0052 Lat:-37.829475,,40,UTC+11:00,0,0.225,0,0,20.9
AreaRAE Plus,2025-12-12 12:34:48,W01B00002478,Lng:145.0052 Lat:-37.82947,,40,UTC+11:00,0,0.22,0,0,20.9
AreaRAE Plus,2025-12-12 12:34:12,W01B00002478,Lng:145.0052 Lat:-37.82947,,41,UTC+11:00,0,0.218,0,0,20.9
AreaRAE Plus,2025-12-12 12:34:03,W01B00002478,Lng:145.0052 Lat:-37.82947,,41,UTC+11:00,0,0.22,0,0,20.9
AreaRAE Plus,2025-12-12 12:33:41,W01B00002478,Lng:145.005188 Lat:-37.82947,,41,UTC+11:00,0,0.217,0,0,20.9
AreaRAE Plus,2025-12-12 12:33:33,W01B00002478,Lng:145.005188 Lat:-37.82947,,41,UTC+11:00,0,0.216,0,0,20.9
AreaRAE Plus,2025-12-12 12:33:28,W01B00002478,Lng:145.005188 Lat:-37.82947,,41,UTC+11:00,0,0.217,0,0,20.9
AreaRAE Plus,2025-12-12 12:33:18,W01B00002478,Lng:145.005188 Lat:-37.82947,,41,UTC+11:00,0,0.217,0,0,20.9
AreaRAE Plus,2025-12-12 12:33:10,W01B00002478,Lng:145.005188 Lat:-37.82947,,41,UTC+11:00,0,0.217,0,0,20.9
AreaRAE Plus,2025-12-12 12:33:03,W01B00002478,Lng:145.005188 Lat:-37.82947,,41,UTC+11:00,0,0.216,0,0,20.9
AreaRAE Plus,2025-12-12 12:32:54,W01B00002478,Lng:145.005188 Lat:-37.82947,,41,UTC+11:00,0,0.213,0,0,20.9
AreaRAE Plus,2025-12-12 12:32:47,W01B00002478,Lng:145.005188 Lat:-37.829475,,41,UTC+11:00,0,0.211,0,0,20.9
AreaRAE Plus,2025-12-12 12:32:39,W01B00002478,Lng:145.005188 Lat:-37.829475,,41,UTC+11:00,0,0.215,0,0,20.9
AreaRAE Plus,2025-12-12 12:32:33,W01B00002478,Lng:145.005188 Lat:-37.82947,,41,UTC+11:00,0,0.213,0,0,20.9
AreaRAE Plus,2025-12-12 12:32:26,W01B00002478,Lng:145.005188 Lat:-37.82947,,41,UTC+11:00,0,0.217,0,0,20.9
AreaRAE Plus,2025-12-12 12:32:21,W01B00002478,Lng:145.005188 Lat:-37.829475,,41,UTC+11:00,0,0.207,0,0,20.9
AreaRAE Plus,2025-12-12 12:32:14,W01B00002478,Lng:145.005188 Lat:-37.82947,,41,UTC+11:00,0,0.216,0,0,20.9
AreaRAE Plus,2025-12-12 12:32:03,W01B00002478,Lng:145.005188 Lat:-37.829475,,41,UTC+11:00,0,0.212,0,0,20.9
AreaRAE Plus,2025-12-12 12:31:43,W01B00002478,Lng:145.005188 Lat:-37.829475,,41,UTC+11:00,0,0.207,0,0,20.9
AreaRAE Plus,2025-12-12 12:31:35,W01B00002478,Lng:145.005188 Lat:-37.829475,,41,UTC+11:00,0,0.211,0,0,20.9
AreaRAE Plus,2025-12-12 12:31:22,W01B00002478,Lng:145.005188 Lat:-37.829475,,41,UTC+11:00,0,0.208,0,0,20.9
AreaRAE Plus,2025-12-12 12:29:30,W01B00002478,Lng:145.005188 Lat:-37.82947,,42,UTC+11:00,0,0.195,0,0,20.9
AreaRAE Plus,2025-12-12 12:28:29,W01B00002478,Lng:145.005188 Lat:-37.82947,,42,UTC+11:00,0,0.195,0,0,20.9
AreaRAE Plus,2025-12-12 12:28:22,W01B00002478,Lng:145.005188 Lat:-37.82947,,42,UTC+11:00,0,0.192,0,0,20.9
AreaRAE Plus,2025-12-12 12:27:52,W01B00002478,Lng:145.005188 Lat:-37.82947,,42,UTC+11:00,0,0.192,0,0,20.9
AreaRAE Plus,2025-12-12 12:27:33,W01B00002478,Lng:145.005188 Lat:-37.82947,,42,UTC+11:00,0,0.186,0,0,20.9
AreaRAE Plus,2025-12-12 12:27:26,W01B00002478,Lng:145.005188 Lat:-37.82947,,42,UTC+11:00,0,0.192,0,0,20.9
AreaRAE Plus,2025-12-12 12:27:06,W01B00002478,Lng:145.005188 Lat:-37.82947,,42,UTC+11:00,0,0.189,0,0,20.9
AreaRAE Plus,2025-12-12 12:26:46,W01B00002478,Lng:145.005188 Lat:-37.82947,,42,UTC+11:00,0,0.182,0,0,20.9
AreaRAE Plus,2025-12-12 12:26:38,W01B00002478,Lng:145.0052 Lat:-37.82947,,42,UTC+11:00,0,0.184,0,0,20.9
AreaRAE Plus,2025-12-12 12:26:33,W01B00002478,Lng:145.005188 Lat:-37.82947,,42,UTC+11:00,0,0.19,0,0,20.9
AreaRAE Plus,2025-12-12 12:26:26,W01B00002478,Lng:145.005188 Lat:-37.82947,,42,UTC+11:00,0,0.189,0,0,20.9
AreaRAE Plus,2025-12-12 12:26:07,W01B00002478,Lng:145.005188 Lat:-37.82947,,42,UTC+11:00,0,0.186,0,0,20.9
AreaRAE Plus,2025-12-12 12:25:59,W01B00002478,Lng:145.0052 Lat:-37.82947,,42,UTC+11:00,0,0.184,0,0,20.9
AreaRAE Plus,2025-12-12 12:25:51,W01B00002478,Lng:145.0052 Lat:-37.82947,,42,UTC+11:00,0,0.186,0,0,20.9
AreaRAE Plus,2025-12-12 12:25:32,W01B00002478,Lng:145.0052 Lat:-37.82947,,42,UTC+11:00,0,0.185,0,0,20.9
AreaRAE Plus,2025-12-12 12:25:12,W01B00002478,Lng:145.0052 Lat:-37.82947,,43,UTC+11:00,0,0.182,0,0,20.9
AreaRAE Plus,2025-12-12 12:24:52,W01B00002478,Lng:145.0052 Lat:-37.829468,,43,UTC+11:00,0,0.176,0,0,20.9
AreaRAE Plus,2025-12-12 12:23:39,W01B00002478,Lng:145.005188 Lat:-37.829468,,43,UTC+11:00,0,0.181,0,0,20.9
AreaRAE Plus,2025-12-12 12:23:20,W01B00002478,Lng:145.005188 Lat:-37.829468,,43,UTC+11:00,0,0.177,0,0,20.9
AreaRAE Plus,2025-12-12 12:22:57,W01B00002478,Lng:145.005188 Lat:-37.829468,,43,UTC+11:00,0,0.176,0,0,20.9
AreaRAE Plus,2025-12-12 12:22:52,W01B00002478,Lng:145.005188 Lat:-37.829468,,43,UTC+11:00,0,0.179,0,0,20.9
AreaRAE Plus,2025-12-12 12:22:41,W01B00000781,Lng:145.005112 Lat:-37.829636,,87,UTC+11:00,0,0.65,0,0,20.2
AreaRAE Plus,2025-12-12 12:22:27,W01B00002478,Lng:145.005188 Lat:-37.829468,,43,UTC+11:00,0,0.173,0,0,20.9
AreaRAE Plus,2025-12-12 12:22:07,W01B00002478,Lng:145.005188 Lat:-37.829468,,43,UTC+11:00,0,0.177,0,0,20.9
AreaRAE Plus,2025-12-12 12:21:40,W01B00000781,Lng:145.005112 Lat:-37.829636,,87,UTC+11:00,0,0.65,0,0,20.2
AreaRAE Plus,2025-12-12 12:21:38,W01B00002478,Lng:145.005188 Lat:-37.829468,,43,UTC+11:00,0,0.177,0,0,20.9
AreaRAE Plus,2025-12-12 12:21:35,W01B00000781,Lng:145.005112 Lat:-37.829636,,87,UTC+11:00,0,0.658,0,0,20.1
AreaRAE Plus,2025-12-12 12:21:33,W01B00002478,Lng:145.005188 Lat:-37.829468,,43,UTC+11:00,0,0.177,0,0,20.9
AreaRAE Plus,2025-12-12 12:21:29,W01B00000781,Lng:145.005112 Lat:-37.829636,,87,UTC+11:00,0,0.659,0,0,20.1
AreaRAE Plus,2025-12-12 12:21:29,W01B00002478,Lng:145.005188 Lat:-37.829468,,43,UTC+11:00,0,0.176,0,0,20.9
AreaRAE Plus,2025-12-12 12:21:27,W01B00000781,Lng:145.005112 Lat:-37.829636,,87,UTC+11:00,0,0.659,0,0,20
AreaRAE Plus,2025-12-12 12:21:19,W01B00002478,Lng:145.005188 Lat:-37.829468,,43,UTC+11:00,0,0.18,0,0,20.9
AreaRAE Plus,2025-12-12 12:21:19,W01B00000781,Lng:145.005081 Lat:-37.829628,,87,UTC+11:00,0,0.665,0,0,19.9
AreaRAE Plus,2025-12-12 12:21:16,W01B00000781,Lng:145.005081 Lat:-37.829624,,87,UTC+11:00,2,0.666,0,0,19.9
AreaRAE Plus,2025-12-12 12:21:15,W01B00002478,Lng:145.005188 Lat:-37.829468,,43,UTC+11:00,0,0.177,0,0,20.9
AreaRAE Plus,2025-12-12 12:21:13,W01B00000781,Lng:145.005081 Lat:-37.829617,,87,UTC+11:00,2,0.665,0,0,19.8
AreaRAE Plus,2025-12-12 12:21:13,W01B00002478,Lng:145.005188 Lat:-37.829468,,43,UTC+11:00,0,0.179,0,0,20.9
AreaRAE Plus,2025-12-12 12:21:11,W01B00000781,Lng:145.005081 Lat:-37.829613,,87,UTC+11:00,2,0.669,0,0,19.7
AreaRAE Plus,2025-12-12 12:21:09,W01B00002478,Lng:145.005188 Lat:-37.829468,,43,UTC+11:00,0,0.176,0,0,20.9
AreaRAE Plus,2025-12-12 12:21:07,W01B00000781,Lng:145.005112 Lat:-37.8296,O2(Low),87,UTC+11:00,3,0.683,0,0,19.5
AreaRAE Plus,2025-12-12 12:21:03,W01B00002478,Lng:145.005188 Lat:-37.829468,,43,UTC+11:00,0,0.177,0,0,20.9
AreaRAE Plus,2025-12-12 12:21:01,W01B00000781,Lng:145.005112 Lat:-37.8296,O2(Low),87,UTC+11:00,4,0.691,0,0,19.4
AreaRAE Plus,2025-12-12 12:21:01,W01B00002478,Lng:145.005188 Lat:-37.829468,,43,UTC+11:00,0,0.179,0,0,20.9
AreaRAE Plus,2025-12-12 12:20:59,W01B00000781,Lng:145.005112 Lat:-37.829594,O2(Low),87,UTC+11:00,8,0.699,0.7,2,19.1
AreaRAE Plus,2025-12-12 12:20:59,W01B00002478,Lng:145.005188 Lat:-37.829468,,43,UTC+11:00,0,0.18,0,0,20.9
AreaRAE Plus,2025-12-12 12:20:53,W01B00002478,Lng:145.005188 Lat:-37.829468,,43,UTC+11:00,0,0.179,0,0,20.9
AreaRAE Plus,2025-12-12 12:20:49,W01B00000781,Lng:145.005127 Lat:-37.829575,CO(Low);O2(Low);LEL(High),87,UTC+11:00,38,0.713,3.7,20,18.6
AreaRAE Plus,2025-12-12 12:20:47,W01B00002478,Lng:145.005188 Lat:-37.829464,,43,UTC+11:00,0,0.176,0,0,20.9
AreaRAE Plus,2025-12-12 12:20:33,W01B00000781,Lng:145.005142 Lat:-37.829567,CO(Low);O2(Low);LEL(High),87,UTC+11:00,46,0.688,4.5,48,18.8
AreaRAE Plus,2025-12-12 12:20:32,W01B00002478,Lng:145.005188 Lat:-37.829464,,44,UTC+11:00,0,0.182,0,0,20.9
AreaRAE Plus,2025-12-12 12:20:14,W01B00002478,Lng:145.005188 Lat:-37.829464,,44,UTC+11:00,0,0.185,0,0,20.9
AreaRAE Plus,2025-12-12 12:20:09,W01B00000781,Lng:145.005142 Lat:-37.829544,,87,UTC+11:00,0,0.626,0,0,20.3
AreaRAE Plus,2025-12-12 12:20:07,W01B00002478,Lng:145.005188 Lat:-37.829464,,44,UTC+11:00,2,0.183,0,0,20.9
AreaRAE Plus,2025-12-12 12:20:06,W01B00000781,Lng:145.005142 Lat:-37.829544,,87,UTC+11:00,0,0.628,0,0,20.3
AreaRAE Plus,2025-12-12 12:20:06,W01B00002478,Lng:145.005188 Lat:-37.829464,,44,UTC+11:00,2,0.183,0,0,20.9
AreaRAE Plus,2025-12-12 12:20:03,W01B00000781,Lng:145.005142 Lat:-37.829544,,87,UTC+11:00,0,0.631,0,0,20.3
AreaRAE Plus,2025-12-12 12:20:03,W01B00002478,Lng:145.005188 Lat:-37.829464,,44,UTC+11:00,2,0.187,0,0,20.9
AreaRAE Plus,2025-12-12 12:20:01,W01B00000781,Lng:145.005142 Lat:-37.829544,,87,UTC+11:00,0,0.635,0,0,20.3
AreaRAE Plus,2025-12-12 12:19:59,W01B00002478,Lng:145.005188 Lat:-37.829464,,44,UTC+11:00,3,0.192,0,0,20.9
AreaRAE Plus,2025-12-12 12:19:57,W01B00000781,Lng:145.005142 Lat:-37.82954,,87,UTC+11:00,0,0.636,0,0,20.3
AreaRAE Plus,2025-12-12 12:19:55,W01B00002478,Lng:145.005188 Lat:-37.829464,,44,UTC+11:00,4,0.196,0,2,20.9
AreaRAE Plus,2025-12-12 12:19:54,W01B00000781,Lng:145.005142 Lat:-37.82954,,87,UTC+11:00,0,0.635,0,0,20.3
AreaRAE Plus,2025-12-12 12:19:54,W01B00002478,Lng:145.005188 Lat:-37.829464,,44,UTC+11:00,4,0.208,0,2,20.9
